car_id,msrp,make,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,vehicle_size,vehicle_style,highway_mpg,city_mpg
1006,28255,Dodge,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14
1007,23630,Dodge,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15
1008,27005,Dodge,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,18,14
1009,23630,Dodge,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15
1010,29275,Dodge,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14
1011,22755,Dodge,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15
1012,33180,Dodge,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14
1013,27880,Dodge,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,18,14
1014,29275,Dodge,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14
1015,31365,Dodge,302.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,19,14
1016,26325,Dodge,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15
1017,30180,Dodge,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15
1018,2000,Dodge,152.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24,18
1019,2000,Dodge,152.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24,18
1020,2000,Dodge,152.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24,18
1021,2000,Dodge,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21
1022,2000,Dodge,141.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,25,17
1023,2000,Dodge,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21
1024,2000,Dodge,224.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24,17
1025,2000,Dodge,141.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,26,17
1026,2000,Dodge,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,20
1027,2000,Dodge,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,20
1028,2000,Dodge,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,22
1029,2000,Dodge,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,22
1030,2000,Dodge,141.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,25,17
1031,2000,Dodge,224.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24,17
1032,36895,Dodge,290.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,25,18
1033,42495,Dodge,360.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,22,14
1034,39495,Dodge,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,24,17
1035,40995,Dodge,290.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,25,18
1036,33095,Dodge,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,24,17
1037,43595,Dodge,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,24,17
1038,39995,Dodge,360.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,14
1039,30495,Dodge,290.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,25,18
1040,41995,Dodge,360.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22,14
1041,39595,Dodge,293.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,18
1042,30495,Dodge,293.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,27,19
1043,43895,Dodge,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,18
1044,33095,Dodge,293.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,18
1045,44595,Dodge,360.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,22,14
1046,42390,Dodge,295.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,27,19
1047,36995,Dodge,293.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,27,19
1048,41295,Dodge,295.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,27,19
1049,44990,Dodge,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,18
1050,37495,Dodge,295.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,26,19
1051,42490,Dodge,295.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,26,19
1052,40095,Dodge,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,18
1053,42095,Dodge,360.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22,14
1054,29995,Dodge,295.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,26,19
1055,44695,Dodge,360.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,22,14
1056,41395,Dodge,295.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,26,19
1057,43995,Dodge,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,18
1058,45090,Dodge,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,18
1059,32595,Dodge,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,18
1060,31460,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Van,16,12
1061,26630,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,17,13
1062,27630,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,17,13
1063,28985,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Van,17,13
1064,27840,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Van,17,13
1065,30560,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,16,12
1066,27325,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,17,13
1067,31485,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,16,12
1068,30145,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Van,17,13
1069,28785,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,17,13
1070,28540,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Van,17,13
1071,32385,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Van,16,12
1072,28600,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,16,13
1073,32760,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,16,12
1074,30060,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,16,13
1075,31420,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Van,16,13
1076,33660,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Van,16,12
1077,29815,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Van,16,13
1078,28760,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,13
1079,34320,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,15,11
1080,35620,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,15,11
1081,34160,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,15,11
1082,31200,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,13
1083,31855,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,15,11
1084,35245,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,15,11
1085,36545,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,15,11
1086,32785,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,15,11
1087,35085,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,15,11
1088,29455,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,13
1089,31900,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,13
1090,32675,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,13
1091,37320,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,15,11
1092,36020,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,15,11
1093,35860,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,15,11
1094,33560,Ford,255.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,15,11
1095,30230,Ford,225.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,13
1096,30095,Ford,245.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,20
1097,33495,Ford,245.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,20
1098,28100,Ford,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,20
1099,31500,Ford,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,20
1100,40095,Ford,315.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17
1101,38100,Ford,315.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,18
1102,37595,Ford,245.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,20
1103,35600,Ford,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,20
1104,28700,Ford,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,20
1105,30695,Ford,245.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,20
1106,31790,Ford,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,20
1107,37595,Ford,245.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,20
1108,40900,Ford,315.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17
1109,33785,Ford,245.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,20
1110,35600,Ford,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,20
1111,28950,Ford,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,29,21
1112,37595,Ford,245.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,27,20
1113,40900,Ford,315.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17
1114,30945,Ford,245.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,27,20
1115,33785,Ford,245.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,27,20
1116,31790,Ford,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,29,20
1117,35600,Ford,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,29,20
1118,26270,Chevrolet,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29,20
1119,26170,Chevrolet,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32,22
1120,27920,Chevrolet,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29,20
1121,28170,Chevrolet,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32,22
1122,31920,Chevrolet,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32,22
1123,33670,Chevrolet,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29,20
1124,24520,Chevrolet,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32,22
1125,22120,Chevrolet,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32,22
1126,29920,Chevrolet,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29,20
1127,22600,Chevrolet,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32,22
1128,31490,Chevrolet,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29,20
1129,29740,Chevrolet,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32,22
1130,26960,Chevrolet,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29,20
1131,28200,Chevrolet,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29,20
1132,25210,Chevrolet,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32,22
1133,26450,Chevrolet,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32,22
1134,25510,Chevrolet,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32,22
1135,27260,Chevrolet,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,28,20
1136,26750,Chevrolet,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32,22
1137,23100,Chevrolet,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32,22
1138,31790,Chevrolet,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,28,20
1139,30040,Chevrolet,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32,22
1140,28500,Chevrolet,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,28,20
1141,31975,Ford,177.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31,34
1142,33725,Ford,177.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27,29
1143,29645,Ford,177.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31,34
1144,31395,Ford,177.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27,29
1145,34120,Ford,177.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27,30
1146,32370,Ford,177.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31,34
1147,31610,Ford,177.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27,30
1148,29860,Ford,177.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31,34
1149,30570,Ford,177.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31,34
1150,34830,Ford,177.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27,30
1151,32320,Ford,177.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27,30
1152,33080,Ford,177.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31,34
1153,29735,Ford,178.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32,23
1154,25650,Ford,178.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32,23
1155,27400,Ford,178.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,30,22
1156,23450,Ford,168.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31,22
1157,31485,Ford,178.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,30,22
1158,27540,Ford,178.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29,22
1159,25790,Ford,178.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32,23
1160,29995,Ford,178.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32,23
1161,23590,Ford,168.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31,22
1162,31745,Ford,178.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29,22
1163,23600,Ford,168.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,29,21
1164,31145,Ford,292.0,8.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,21,15
1165,29835,Ford,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,14
1166,28510,Ford,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,19,13
1167,33670,Ford,292.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,19,14
1168,33670,Ford,292.0,8.0,AUTOMATIC,all wheel drive,4.0,Compact,Crew Cab Pickup,19,14
1169,29835,Ford,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,14
1170,29820,Ford,292.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,19,14
1171,31145,Ford,292.0,8.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,21,15
1172,27295,Ford,292.0,8.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,21,15
1173,32360,Ford,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,19,13
1174,25985,Ford,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,14
1175,32360,Ford,210.0,6.0,AUTOMATIC,all wheel drive,4.0,Compact,Crew Cab Pickup,19,13
1176,33065,Ford,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,14
1177,35590,Ford,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,19,13
1178,28210,Ford,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,14
1179,35590,Ford,210.0,6.0,AUTOMATIC,all wheel drive,4.0,Compact,Crew Cab Pickup,19,13
1180,30735,Ford,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,19,13
1181,33000,Ford,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17
1182,40200,Ford,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17
1183,38200,Ford,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17
1184,32700,Ford,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17
1185,30700,Ford,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17
1186,43100,Ford,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,16
1187,35000,Ford,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17
1188,35400,Ford,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16
1189,41300,Ford,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17
1190,52970,Ford,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,16
1191,43500,Ford,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,16
1192,31050,Ford,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17
1193,33050,Ford,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16
1194,43300,Ford,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16
1195,33400,Ford,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17
1196,53235,Ford,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,16
1197,33310,Ford,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16
1198,41525,Ford,280.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19
1199,33625,Ford,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17
1200,31160,Ford,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17
1201,45205,Ford,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,16
1202,35775,Ford,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16
1203,43675,Ford,280.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,18
1204,32760,Chevrolet,310.0,8.0,AUTOMATIC,all wheel drive,3.0,Midsize,Cargo Van,17,13
1205,27710,Chevrolet,195.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,19,14
1206,34525,Chevrolet,310.0,8.0,AUTOMATIC,all wheel drive,3.0,Midsize,Passenger Van,17,13
1207,34160,Chevrolet,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,11
1208,30970,Chevrolet,310.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,13
1209,36030,Chevrolet,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,17,11
1210,31865,Chevrolet,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,11
1211,32190,Chevrolet,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,11
1212,34485,Chevrolet,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,11
1213,35915,Chevrolet,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,11
1214,36700,Chevrolet,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,17,11
1215,36355,Chevrolet,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,17,11
1216,34015,Chevrolet,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,11
1217,37500,Chevrolet,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,16,11
1218,32990,Chevrolet,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,11
1219,35285,Chevrolet,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,11
1220,36715,Chevrolet,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,11
1221,34815,Chevrolet,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,11
1222,37155,Chevrolet,285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,16,11
1223,5691,Ford,360.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,15,12
1224,5860,Ford,360.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,15,12
1225,45090,Ford,325.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,18
1226,34205,Ford,282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,25,18
1227,35310,Ford,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,26,19
1228,36555,Ford,282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,25,18
1229,55305,Ford,385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15
1230,43785,Ford,385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,21,15
1231,39310,Ford,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,26,19
1232,30975,Ford,282.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,23,17
1233,39485,Ford,385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,21,15
1234,31320,Ford,282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,25,18
1235,33515,Ford,282.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,23,17
1236,52545,Ford,385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15
1237,35360,Ford,385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,21,15
1238,37665,Ford,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,26,19
1239,39610,Ford,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,26,19
1240,36055,Ford,282.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,17
1241,26030,Ford,282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,25,18
1242,51585,Ford,385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,22,15
1243,49120,Ford,385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21,15
1244,31625,Ford,282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,25,18
1245,46140,Ford,385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15
1246,33655,Ford,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,26,19
1247,49420,Ford,385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,22,15
1248,37630,Ford,282.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,23,17
1249,41970,Ford,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,26,19
1250,34745,Ford,282.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,23,17
1251,51885,Ford,385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,22,15
1252,30675,Ford,282.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,23,17
1253,41670,Ford,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,26,19
1254,52845,Ford,385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15
1255,41840,Ford,385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15
1256,26330,Ford,282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,25,18
1257,30090,Ford,282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,25,18
